A1XLGIFFGB01EU:3U5NZHP4LR25FR0ERNMWM1S3LDIHPI,initialized,0,,1430936578115
A1XLGIFFGB01EU:3U5NZHP4LR25FR0ERNMWM1S3LDIHPI,window_resize,0,"[1024, 768]",1430936578115
AKLV0WIZZ356X:3S3AMIZX3U559MM80MH0BGEYU28DCP,initialized,0,,1430936846000
AKLV0WIZZ356X:3S3AMIZX3U559MM80MH0BGEYU28DCP,window_resize,0,"[1024, 768]",1430936846000
AKLV0WIZZ356X:3S3AMIZX3U559MM80MH0BGEYU28DCP,focus,38188,off,1430936884188
AKLV0WIZZ356X:3S3AMIZX3U559MM80MH0BGEYU28DCP,focus,2652,on,1430936886840
A3GYJ7ZDKUZP7L:3JJVG1YBEBXRV4F97G3M2KKOZ0D5B5,initialized,0,,1430937355730
A3GYJ7ZDKUZP7L:3JJVG1YBEBXRV4F97G3M2KKOZ0D5B5,window_resize,0,"[1024, 722]",1430937355730
A3GYJ7ZDKUZP7L:3JJVG1YBEBXRV4F97G3M2KKOZ0D5B5,focus,4555,on,1430937360285
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,initialized,0,,1430937417654
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,window_resize,0,"[1024, 735]",1430937417654
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,388,on,1430937418042
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,38814,off,1430937456856
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,3097,on,1430937459953
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,25214,off,1430937485167
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,118540,on,1430937603707
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,10003,off,1430937613710
A2MD7JLDQ34JB2:3YOH7BII0979M1YIJKYS5LXDZJ1KVQ,focus,7540,on,1430937621250
A15LHHN76OW2UM:3M1CVSFP605B5GTFLURT5KV9DFVQAQ,initialized,0,,1430937771732
A15LHHN76OW2UM:3M1CVSFP605B5GTFLURT5KV9DFVQAQ,window_resize,0,"[1008, 692]",1430937771732
A15LHHN76OW2UM:3M1CVSFP605B5GTFLURT5KV9DFVQAQ,focus,1439,on,1430937773171
A138BU1VWM2RKN:3TXWC2NHNZQ9DDYNLS2Y4PZQPLTS9X,initialized,0,,1430938154191
A138BU1VWM2RKN:3TXWC2NHNZQ9DDYNLS2Y4PZQPLTS9X,window_resize,1,"[1016, 675]",1430938154192
A138BU1VWM2RKN:3TXWC2NHNZQ9DDYNLS2Y4PZQPLTS9X,focus,700,on,1430938154892
A2FGP5K2VWW23G:3TDXMTX3CBUX1GTTI958GD21QMT6II,initialized,0,,1430938401386
A2FGP5K2VWW23G:3TDXMTX3CBUX1GTTI958GD21QMT6II,window_resize,1,"[1280, 618]",1430938401387
A2FGP5K2VWW23G:3TDXMTX3CBUX1GTTI958GD21QMT6II,focus,865,on,1430938402252
A3NKA0NIM0TX5C:3NAPMVF0ZWFCUVTWCGP8ZBVGW1927V,initialized,0,,1430938561140
A3NKA0NIM0TX5C:3NAPMVF0ZWFCUVTWCGP8ZBVGW1927V,window_resize,5,"[1024, 768]",1430938561145
A3NKA0NIM0TX5C:3NAPMVF0ZWFCUVTWCGP8ZBVGW1927V,window_resize,107284,"[1024, 723]",1430938668429
A3NKA0NIM0TX5C:3NAPMVF0ZWFCUVTWCGP8ZBVGW1927V,focus,368,off,1430938668797
A3NKA0NIM0TX5C:3NAPMVF0ZWFCUVTWCGP8ZBVGW1927V,focus,8679,on,1430938677476
A2RJHJP19XJZ0E:35USIKEBNRGPFH4KFPI0LLYICLY6N9,initialized,0,,1430940020399
A2RJHJP19XJZ0E:35USIKEBNRGPFH4KFPI0LLYICLY6N9,window_resize,0,"[1024, 625]",1430940020399
A1R8A1ZKR80MRA:3YHH42UU5BF4D6FK1NM4ZSK2UNS0LG,initialized,0,,1430940090262
A1R8A1ZKR80MRA:3YHH42UU5BF4D6FK1NM4ZSK2UNS0LG,window_resize,0,"[819, 614]",1430940090262
A1R8A1ZKR80MRA:3YHH42UU5BF4D6FK1NM4ZSK2UNS0LG,focus,480,on,1430940090742
A3IX7NEE8OBXE5:3PXX5PX6LXYO1ARQ2CU3AV0ARFDABH,initialized,0,,1430940397466
A3IX7NEE8OBXE5:3PXX5PX6LXYO1ARQ2CU3AV0ARFDABH,window_resize,1,"[1229, 795]",1430940397467
A3IX7NEE8OBXE5:3PXX5PX6LXYO1ARQ2CU3AV0ARFDABH,focus,1018,on,1430940398485
A1QL4VU9DO5DXG:3YHH42UU5BF4D6FK1NM4ZSK2UNF0L3,initialized,0,,1430940494377
A1QL4VU9DO5DXG:3YHH42UU5BF4D6FK1NM4ZSK2UNF0L3,window_resize,1,"[1024, 768]",1430940494378
A1QL4VU9DO5DXG:3YHH42UU5BF4D6FK1NM4ZSK2UNF0L3,focus,585,on,1430940494963
A1QL4VU9DO5DXG:3YHH42UU5BF4D6FK1NM4ZSK2UNF0L3,focus,16329,off,1430940511292
A1QL4VU9DO5DXG:3YHH42UU5BF4D6FK1NM4ZSK2UNF0L3,focus,16974,on,1430940528266
A2MXEMS1SK1HLH:386CSBG1OZMAIEHCVHAHPFTNHXZ6QC,initialized,0,,1430941907743
A2MXEMS1SK1HLH:386CSBG1OZMAIEHCVHAHPFTNHXZ6QC,window_resize,1,"[1024, 768]",1430941907744
A2MXEMS1SK1HLH:386CSBG1OZMAIEHCVHAHPFTNHXZ6QC,focus,1124,on,1430941908868
A2MXEMS1SK1HLH:386CSBG1OZMAIEHCVHAHPFTNHXZ6QC,focus,193405,off,1430942102273
A2MXEMS1SK1HLH:386CSBG1OZMAIEHCVHAHPFTNHXZ6QC,focus,1025,on,1430942103298
A2MEM0P4XT9PN7:31HQ4X3T3SA4EFZWAP5O9YQLPGBLSQ,initialized,0,,1430942424935
A2MEM0P4XT9PN7:31HQ4X3T3SA4EFZWAP5O9YQLPGBLSQ,window_resize,2,"[1142, 920]",1430942424937
A2R40G96XONYB8:3KJYX6QCM9BEBHS01ZYG46X0KV1JVS,initialized,0,,1430942557668
A2R40G96XONYB8:3KJYX6QCM9BEBHS01ZYG46X0KV1JVS,window_resize,0,"[1227, 663]",1430942557668
A2R40G96XONYB8:3KJYX6QCM9BEBHS01ZYG46X0KV1JVS,focus,1141,on,1430942558809
A2R40G96XONYB8:3KJYX6QCM9BEBHS01ZYG46X0KV1JVS,window_resize,129598,"[1366, 680]",1430942688407
A2AFTOA85C1FM9:36NEMU28XFDHREYQU6G4608VVYEWMZ,initialized,0,,1430945057320
A2AFTOA85C1FM9:36NEMU28XFDHREYQU6G4608VVYEWMZ,window_resize,0,"[1006, 647]",1430945057320
A2AFTOA85C1FM9:36NEMU28XFDHREYQU6G4608VVYEWMZ,focus,408,on,1430945057728
A2AFTOA85C1FM9:36NEMU28XFDHREYQU6G4608VVYEWMZ,window_resize,363243,"[1006, 647]",1430945420971
A2AFTOA85C1FM9:36NEMU28XFDHREYQU6G4608VVYEWMZ,focus,19,off,1430945420990
A2AFTOA85C1FM9:36NEMU28XFDHREYQU6G4608VVYEWMZ,focus,6760,on,1430945427750
A1H9L9ARVCMJMX:3S0TNUHWKTI3XJWVJA1V9UIF4DND8N,initialized,0,,1430945543947
A1H9L9ARVCMJMX:3S0TNUHWKTI3XJWVJA1V9UIF4DND8N,window_resize,0,"[1022, 661]",1430945543947
A1H9L9ARVCMJMX:3S0TNUHWKTI3XJWVJA1V9UIF4DND8N,focus,4851,on,1430945548798
AUT7NMYKD8R39:3K9FOBBF2HJ7Y27R2TO2A4GF2IJLNW,initialized,0,,1430949599457
AUT7NMYKD8R39:3K9FOBBF2HJ7Y27R2TO2A4GF2IJLNW,window_resize,0,"[1022, 765]",1430949599457
A1CFDA9NKPLTCH:3PXX5PX6LXYO1ARQ2CU3AV0ARHEBAN,initialized,0,,1430950763391
A1CFDA9NKPLTCH:3PXX5PX6LXYO1ARQ2CU3AV0ARHEBAN,window_resize,1,"[1022, 752]",1430950763392
A1CFDA9NKPLTCH:3PXX5PX6LXYO1ARQ2CU3AV0ARHEBAN,focus,482,on,1430950763874
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,initialized,0,,1430951999800
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,window_resize,0,"[1024, 768]",1430951999800
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,223068,off,1430952222868
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,3,off,1430952222871
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,693,on,1430952223564
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,3568,off,1430952227132
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952227136
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,198,on,1430952227334
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,5132,off,1430952232466
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952232470
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,287,on,1430952232757
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,2990,off,1430952235747
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,3,off,1430952235750
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,311,on,1430952236061
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,1949,off,1430952238010
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952238014
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,238,on,1430952238252
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,2046,off,1430952240298
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952240302
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,1001,on,1430952241303
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,2068,off,1430952243371
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,15,off,1430952243386
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,275,on,1430952243661
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,1663,off,1430952245324
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,3,off,1430952245327
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,293,on,1430952245620
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,3438,off,1430952249058
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952249062
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,374,on,1430952249436
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,2581,off,1430952252017
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,1,off,1430952252018
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,321,on,1430952252339
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,3519,off,1430952255858
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952255862
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,471,on,1430952256333
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,2821,off,1430952259154
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952259158
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,342,on,1430952259500
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,initialized,0,,1430955948899
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,window_resize,0,"[1025, 767]",1430955948899
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,focus,2109,on,1430955951008
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,focus,4753,off,1430955955761
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,focus,2981,on,1430955958742
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,window_resize,3832,"[968, 767]",1430955962574
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,window_resize,860,"[982, 767]",1430955963434
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,initialized,0,,1430956730600
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,window_resize,0,"[1022, 767]",1430956730600
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,focus,1597,on,1430956732197
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,focus,40990,off,1430956773187
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,focus,31074,on,1430956804261
A1ZF2GZ2ZRV8OY:3YGXWBAF70HS9Q3F7BG78CKSHUB4C9,initialized,0,,1430959284595
A1ZF2GZ2ZRV8OY:3YGXWBAF70HS9Q3F7BG78CKSHUB4C9,window_resize,0,"[1024, 768]",1430959284595
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,initialized,0,,1430960524363
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,window_resize,0,"[1024, 768]",1430960524363
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,12121,off,1430960536484
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,56,on,1430960536540
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,30097,off,1430960566637
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,20607,on,1430960587244
AFPRTFUTOFS5L:3H8DHMCCW9BNSKYWSZYYZZR6ZHODKL,initialized,0,,1430960640681
AFPRTFUTOFS5L:3H8DHMCCW9BNSKYWSZYYZZR6ZHODKL,window_resize,1,"[1024, 655]",1430960640682
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,initialized,0,,1430960643390
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,window_resize,0,"[1348, 662]",1430960643390
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,focus,739,on,1430960644129
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,focus,22190,off,1430960666319
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,initialized,0,,1430960774494
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,window_resize,0,"[1022, 646]",1430960774494
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,focus,928,on,1430960775422
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,focus,33569,off,1430960808991
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,focus,3296,on,1430960812287
AMTOQ1QUSRNOD:35K3O9HUABDH44KINJILP4HMRXGFEM,initialized,0,,1430961908308
AMTOQ1QUSRNOD:35K3O9HUABDH44KINJILP4HMRXGFEM,window_resize,0,"[1024, 768]",1430961908308
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,initialized,0,,1430962118936
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,window_resize,0,"[1024, 722]",1430962118936
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,focus,28666,off,1430962147602
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,window_resize,22339,"[1366, 678]",1430962169941
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,initialized,0,,1430962820429
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,window_resize,0,"[1024, 768]",1430962820429
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,focus,194045,off,1430963014474
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,focus,0,off,1430963014474
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,focus,3125,on,1430963017599
AMZE7O09XBRBA:30MVJZJNHMDGEAFXYYTKCO83T87J9B,initialized,0,,1430965119786
AMZE7O09XBRBA:30MVJZJNHMDGEAFXYYTKCO83T87J9B,window_resize,1,"[1024, 714]",1430965119787
AMZE7O09XBRBA:30MVJZJNHMDGEAFXYYTKCO83T87J9B,window_resize,35268,"[1366, 678]",1430965155055
A8F968BBER85K:3A1PQ49WVHH2YZHC6LB6L5A5I4I1HI,initialized,0,,1430965258021
A8F968BBER85K:3A1PQ49WVHH2YZHC6LB6L5A5I4I1HI,window_resize,0,"[1024, 768]",1430965258021
A1ED3W8YW8RTO5:35LDD5557A4QWE495SX1IPE08WXKMT,initialized,0,,1430967469828
A1ED3W8YW8RTO5:35LDD5557A4QWE495SX1IPE08WXKMT,window_resize,1,"[1024, 768]",1430967469829
